,id,sex,race,age,marital_status,juv_fel_count,juv_misd_count,juv_other_count,priors_count,is_recid,is_violent_recid,c_custody_in_days,charge0,charge1,charge2,charge3,charge4,charge_count,r_custody_in_days,r_charge0,r_charge1,r_charge2,r_charge3,r_charge4,r_charge_count,h_prison,h_jail,rec_supervision_level,raw_v,score_v_txt,dec_v,raw_r,score_r_txt,dec_r,raw_a,score_a_txt,dec_a,c_(0),c_C03,c_CT,c_F1,c_F2,c_F3,c_F5,c_F6,c_F7,c_M1,c_M2,c_M3,c_M03,c_NI0,c_TC4,c_TCX,c_X,c_XXXXXXXXXX,r_(0),r_C03,r_CT,r_F1,r_F2,r_F3,r_F5,r_F6,r_F7,r_M1,r_M2,r_M3,r_M03,r_NI0,r_TC4,r_TCX,r_X,r_XXXXXXXXXX
6530,1,1,0,59,1,0,0,0,0,0,0,2.0,167,144,61,381,292,3,0.0,354,349,255,184,120,0,0.0,2.0,1,-3.15,1,1,-1.47,1,1,15,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6531,1,1,0,24,4,0,0,0,0,0,0,3.0,79,627,486,381,292,1,0.0,354,349,255,184,120,0,0.0,3.0,2,-1.28,2,7,0.04,2,7,13,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6532,1,1,0,40,1,0,0,0,0,0,0,1.0,28,627,486,381,292,1,0.0,354,349,255,184,120,0,0.0,1.0,1,-3.53,1,1,-2.03,1,1,19,1,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6533,1,1,0,51,1,0,0,0,0,1,0,2.0,148,627,486,381,292,1,0.0,237,349,255,184,120,1,0.0,2.0,1,-3.03,1,1,-1.53,1,1,14,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6534,1,1,0,34,4,1,0,0,10,1,1,1.0,445,240,486,381,292,2,0.0,50,145,255,184,120,2,514.0,126.0,3,-1.99,1,4,0.61,0,9,20,1,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6535,1,1,0,23,4,1,0,4,2,0,0,53.0,426,8,486,381,292,2,0.0,354,349,255,184,120,0,1912.0,43.0,4,-0.89,0,9,0.65,0,9,20,1,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6536,1,0,0,31,4,0,0,0,4,0,0,3.0,17,627,486,381,292,1,0.0,354,349,255,184,120,0,0.0,3.0,1,-1.93,2,5,-0.9,1,4,25,2,7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6537,1,1,3,30,4,0,0,0,1,1,0,0.0,411,583,486,381,292,2,45.0,151,221,255,184,120,2,0.0,45.0,1,-2.8,1,2,-1.32,1,2,14,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6538,1,1,0,52,0,0,0,0,1,0,0,1.0,430,187,425,381,292,3,0.0,354,349,255,184,120,0,0.0,1.0,1,-3.54,1,1,-2.47,1,1,12,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6539,1,1,2,29,4,0,0,0,1,1,0,34.0,112,627,486,381,292,1,33.0,250,58,183,164,120,4,0.0,19.0,2,-1.73,2,6,-0.62,1,4,26,2,7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6540,1,1,0,24,4,0,0,0,15,1,1,5.0,112,280,486,381,292,2,0.0,36,349,255,184,120,1,1639.0,5.0,4,-0.73,0,9,0.47,0,9,24,2,6,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6541,1,1,0,38,4,0,0,0,2,1,1,3.0,16,627,486,381,292,1,0.0,237,349,255,184,120,1,282.0,0.0,1,-3.01,1,1,-0.93,1,3,17,1,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6542,1,0,0,22,4,0,0,0,0,0,0,1.0,418,427,327,292,258,6,0.0,354,349,255,184,120,0,0.0,1.0,4,-1.2,0,8,0.03,0,8,21,1,4,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6543,1,1,0,43,4,0,0,0,0,0,0,3.0,377,428,324,285,292,4,0.0,354,349,255,184,120,0,0.0,3.0,1,-2.47,1,3,-0.5,2,5,27,2,7,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6544,1,1,2,32,4,0,0,0,5,1,0,55.0,463,428,381,37,292,4,0.0,100,349,255,184,120,1,0.0,15.0,3,-2.51,1,3,0.37,0,9,27,2,7,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6545,1,1,0,36,4,0,0,0,0,0,0,1.0,265,427,486,381,292,2,0.0,354,349,255,184,120,0,0.0,1.0,1,-3.37,1,1,-1.74,1,1,13,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6546,1,1,0,22,4,0,0,0,3,0,0,6.0,414,483,277,135,292,4,0.0,354,349,255,184,120,0,0.0,6.0,4,-0.91,0,9,1.05,0,10,22,2,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6547,1,1,0,55,1,0,0,0,0,0,0,1.0,243,627,486,381,292,1,0.0,354,349,255,184,120,0,0.0,37.0,1,-3.43,1,1,-2.04,1,1,13,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6548,1,1,0,36,4,0,1,0,18,0,0,0.0,455,627,486,381,292,1,0.0,354,349,255,184,120,0,400.0,0.0,4,-0.69,0,9,0.86,0,10,34,0,10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6549,1,1,0,26,4,0,0,0,2,1,0,9.0,112,627,486,381,292,1,0.0,354,349,255,184,120,0,0.0,9.0,1,-2.42,1,3,-1.08,1,2,17,1,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6550,1,1,2,23,4,0,0,1,1,0,0,1.0,167,200,61,381,292,3,0.0,354,349,255,184,120,0,0.0,1.0,1,-2.26,1,3,-1.06,1,2,18,1,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6551,1,0,5,47,4,0,0,0,0,0,0,3.0,25,65,486,381,292,2,0.0,354,349,255,184,120,0,0.0,3.0,1,-3.55,1,1,-1.87,1,1,16,1,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6552,1,1,2,28,0,0,0,0,1,1,0,1.0,217,199,157,119,292,4,1.0,243,237,69,151,41,5,0.0,1.0,1,-2.71,1,2,-1.26,1,2,16,1,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6553,1,1,0,42,2,0,0,0,1,0,0,0.0,217,233,174,107,292,4,0.0,354,349,255,184,120,0,0.0,0.0,1,-3.74,1,1,-1.53,1,1,25,2,6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6554,1,1,0,41,4,0,0,0,9,0,0,173.0,111,282,475,165,281,6,0.0,354,349,255,184,120,0,603.0,79.0,1,-1.76,2,5,-0.32,2,5,35,0,10,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6555,1,0,0,42,1,0,0,0,1,0,0,1.0,8,627,486,381,292,1,0.0,354,349,255,184,120,0,0.0,1.0,1,-3.23,1,1,-2.25,1,1,12,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6556,1,1,0,21,4,0,1,0,1,0,0,3.0,100,282,425,235,44,5,0.0,354,349,255,184,120,0,0.0,74.0,2,-1.73,2,6,0.04,2,7,16,1,2,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6557,1,1,3,27,5,0,0,0,0,1,0,0.0,289,157,299,241,292,4,1.0,274,333,255,184,120,2,0.0,1.0,1,-2.54,1,3,-1.29,1,2,12,1,1,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6558,1,1,2,32,1,0,0,0,1,0,0,0.0,157,200,277,373,98,6,0.0,354,349,255,184,120,0,0.0,0.0,1,-3.07,1,1,-1.73,1,1,14,1,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6559,1,1,2,55,4,0,0,0,0,-1,0,0.0,653,627,486,381,292,0,0.0,354,349,255,184,120,0,0.0,0.0,1,-4.02,1,1,-1.41,1,1,17,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6560,1,1,3,61,0,0,0,0,2,1,0,3.0,266,627,486,381,292,1,0.0,151,349,255,184,120,1,1539.0,3.0,1,-3.53,1,1,-0.58,1,4,25,2,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6561,1,1,2,27,4,0,0,0,0,0,0,1.0,644,627,486,381,292,1,0.0,354,349,255,184,120,0,0.0,1.0,1,-2.36,1,3,-0.4,2,5,14,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6562,1,1,0,26,3,0,0,0,0,0,0,2.0,258,483,486,381,292,2,0.0,354,349,255,184,120,0,0.0,2.0,1,-2.33,1,3,-1.18,1,2,16,1,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6563,1,1,3,41,0,0,0,0,1,0,0,30.0,372,627,486,381,292,1,0.0,354,349,255,184,120,0,0.0,50.0,1,-3.63,1,1,-2.15,1,1,19,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6564,1,1,0,41,4,0,0,0,1,0,0,1.0,289,627,486,381,292,1,0.0,354,349,255,184,120,0,0.0,1.0,1,-3.7,1,1,-2.2,1,1,13,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6565,1,0,2,28,4,0,0,0,1,1,0,0.0,79,627,486,381,292,1,0.0,208,251,183,184,120,3,0.0,0.0,1,-2.68,1,2,-0.63,2,5,17,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6566,1,1,2,58,0,0,0,0,1,0,0,0.0,219,513,486,381,292,2,0.0,354,349,255,184,120,0,228.0,0.0,1,-3.14,1,1,-0.68,1,4,17,1,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6567,1,1,0,43,4,0,0,0,0,1,0,2.0,639,282,486,381,292,2,118.0,346,145,255,184,120,2,0.0,118.0,1,-2.08,1,4,-0.33,2,5,20,1,3,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6568,1,1,0,29,3,0,0,0,0,-1,0,0.0,653,627,486,381,292,0,0.0,354,349,255,184,120,0,0.0,0.0,1,-2.68,1,2,-1.21,1,2,13,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6569,1,1,2,30,4,0,0,0,3,0,0,70.0,112,131,486,381,292,2,0.0,354,349,255,184,120,0,0.0,1.0,1,-2.3,1,3,-0.53,1,4,27,2,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6570,1,1,0,33,4,0,0,0,21,1,0,6.0,645,627,486,381,292,1,0.0,196,349,255,184,120,1,530.0,1.0,2,-1.67,2,6,0.04,2,7,25,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6571,1,0,2,55,0,0,0,0,0,0,0,1.0,23,475,486,381,292,2,0.0,354,349,255,184,120,0,0.0,1.0,1,-3.73,1,1,-1.98,1,1,13,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6572,1,1,2,21,4,0,0,1,0,0,0,1.0,111,386,486,381,292,2,0.0,354,349,255,184,120,0,0.0,1.0,1,-1.78,2,5,-0.95,1,3,11,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6573,1,0,2,32,4,0,0,1,0,0,0,1.0,79,627,486,381,292,1,0.0,354,349,255,184,120,0,0.0,1.0,1,-3.11,1,1,-1.79,1,1,21,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6574,1,1,0,22,4,0,0,0,1,1,0,0.0,560,427,486,381,292,2,1.0,328,349,255,184,120,1,0.0,1.0,1,-1.82,2,5,-0.58,1,4,13,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6575,1,1,0,51,4,0,0,0,3,0,0,0.0,463,627,486,381,292,1,0.0,354,349,255,184,120,0,142.0,0.0,1,-3.25,1,1,-1.48,1,1,20,1,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6576,1,0,0,35,4,0,0,0,4,0,0,1.0,377,427,486,381,292,2,0.0,354,349,255,184,120,0,0.0,1.0,2,-2.97,1,1,-0.54,2,6,17,1,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6577,1,1,0,20,4,0,0,1,2,1,0,129.0,494,70,486,381,292,2,0.0,66,349,255,184,120,1,2155.0,4.0,4,-1.23,0,8,0.71,0,10,19,1,3,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6578,1,1,2,35,1,0,0,0,2,0,0,1.0,446,240,423,381,292,3,0.0,354,349,255,184,120,0,0.0,1.0,1,-2.69,1,2,-0.93,1,3,16,1,2,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6579,1,1,0,27,4,0,0,0,1,0,0,1.0,265,513,486,381,292,2,0.0,354,349,255,184,120,0,0.0,1.0,1,-2.58,1,2,-0.95,1,3,13,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6580,1,1,0,21,4,0,0,0,0,-1,0,0.0,653,627,486,381,292,0,0.0,354,349,255,184,120,0,0.0,65.0,3,-1.06,0,8,-0.34,2,5,12,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6581,1,0,0,37,4,0,0,0,3,0,0,29.0,113,627,486,381,292,1,0.0,354,349,255,184,120,0,0.0,29.0,1,-3.29,1,1,-1.83,1,1,15,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6582,1,1,0,28,4,0,0,0,0,1,0,0.0,555,386,486,381,292,2,1.0,151,268,244,184,120,3,0.0,0.0,2,-1.39,2,7,0.04,2,7,32,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6583,1,1,0,30,4,0,0,0,0,-1,0,0.0,653,627,486,381,292,0,0.0,354,349,255,184,120,0,0.0,0.0,1,-2.19,1,4,-1.1,1,2,15,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6584,1,1,2,40,4,0,0,0,2,0,0,1.0,289,282,486,381,292,2,0.0,354,349,255,184,120,0,0.0,1.0,1,-2.96,1,1,-1.11,1,2,26,2,7,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6585,1,1,2,41,4,0,0,0,3,1,0,2.0,79,627,486,381,292,1,0.0,39,144,53,69,120,4,456.0,2.0,1,-2.94,1,2,-0.33,2,5,23,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6586,1,1,0,24,4,0,0,0,0,1,1,2.0,79,627,486,381,292,1,1.0,34,349,255,184,120,1,0.0,2.0,4,-1.23,0,8,0.2,0,8,15,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
